item_code,call_number,coll_type_name,inventory_code,received_date,supplier_name,order_no,location_name,order_date,item_status_name,site,source,invoice,price,price_currency,invoice_date,input_date,last_update
3576,3576 SUR p,Text,3576,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7323,269,Text,7323,11/5/2020,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5733,200.7 TIM p,Text,5733,,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7325,268 PID m,Text,7325,11/5/2020,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7324,248 WAR p,Text,7324,11/5/2020,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
2160,200.7,Text,2160,23 Agustus 1995,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3219,230,Text,3219,12 Maret 2002,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7322,252 SUT a,Text,7322,11/5/2020,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
904,200.9 HEU e,Text,904,-,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5372,248 HET k,Text,5372,9/30/2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3577,269,Text,3577,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3603,234 JAM r,Text,3603,16 Oktober 2009,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5685,269 SUY b,Text,5685,28 Juli 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5379,248 SUS t,Text,5379,9/30/2020,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5259,248 TIM r,Text,5259,9/16/2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
4567,240 SUD p,Text,4567,2 Maret 2009,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5679,200.9 LOV d,Text,5679,-,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5370,264,Text,5370,9/30/2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5724,248 SUM a,Text,5724,31 Oktober 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3225,220 PUR g,Text,3225,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5678,248 ARI m,Text,5678,28 Juli 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
292,209 DIA y,Text,292,11/13/1984,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,248,Text,-,20 Maret 1985,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5261,200.9 JEN s,Text,5261,9/16/2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5676,264 SPI d,Text,5676,28 Juli 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
6844,266 KRI m,Text,6844,17 Juli 2017,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5622,220 KOK b,Text,5622,21 Mei 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5399,248 SUW b,Text,5399,11 Oktober 2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5258,248 POL s,Text,5258,9/16/2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
466,200.2 DAH m,Text,466,21 Desember 1986,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5687,269 CUR e,Text,5687,27 Oktober 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5623,248 PUJ n,Text,5623,21 Mei 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5375,248 DOE l,Text,5375,9/30/2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
2523,220.9 SUM a,Text,2523,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5378,236 WID m,Text,5378,9/30/2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
2524,269 DAR p,Text,2524,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3513,268 DAR y,Text,3513,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5675,248 DAR s,Text,5675,28 Juli 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
2512,239 TIM p,Text,2512,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
467,230.8 WAH g,Text,467,24 Desember 1986,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5353,242 MAR u,Text,5353,9/29/2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
4033,242 MAR d,Text,4033,5 oktober 2006,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5652,264 MAL d,Text,5652,23 Juli 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
2514,220 DAR n,Text,2514,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3582,248 DAR m,Text,3582,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5688,248 MAR p,Text,5688,28 Juli 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5683,248 NOU m,Text,5683,28 Juli 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5382,260 TIM d,Text,5382,9/30/2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3583,216 NOU m,Text,3583,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5686,242 TIM d,Text,5686,28 Juli 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5352,242 SAR m,Text,5352,9/29/2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7328,268 TIM k,Text,7328,11/6/2020,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7327,269 MUN f,Text,7327,11/6/2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7326,220 DAI a,Text,7326,11/6/2020,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
4758,248 KLE c,Text,4758,24 Juni 2009,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
4920,299 DEV b,Text,4920,12 Agustus 2008,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5655,264 ENA d,Text,5655,23 Juli 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
6318,265 BAG w,Text,6318,21 Agustus 2014,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5256,248 KUS t,Text,5256,9/16/2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5270,264 SUR l,Text,5270,9/16/2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
2506,240 KEA d,Text,2506,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5381,200.7 BAG s,Text,5381,9/30/2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3496,252 MAR p,Text,3496,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7359,294.3 TIM m,Text,7359,11 Desember 2020,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5682,220 PAK w,Text,5682,28 Juli 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
2532,269 GRI w,Text,2532,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
2531,269 LUE w,Text,2531,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
2530,269 GRI w,Text,2530,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
2919,248 SIL k,Text,2919,19 Juli 2001,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7460,200.9  SHE f,Text,7460,2 Juni 2021,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7443,232 BAI r,Text,7443,9 Maret 2021,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
6537,260 AJI m,Text,6537,5 Agustus 2016,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
1227,220 SET s,Text,1227,,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3257,220 SET s,Text,3257,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3258,220 SET s,Text,3258,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3301,220 SET s,Text,3301,9/16/2002,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3251,220 SET s,Text,3251,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3256,220 SET s,Text,3256,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3302,220 SET s,Text,3302,9/16/2002,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
1440,235 SET s,Text,1440,8 Agustus 1992,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
1223,235 SET s,Text,1223,24 Maret 1992,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
1221,235 SET s,Text,1221,23 Mei 2017,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3250,235 SET s,Text,3250,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3244,235,Text,3244,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7461,246 TIM j,Text,7461,16 Juni 2021,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
228,220,Text,228,6 Agustus 1984,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
1667,265 P.GO i,Text,1667,24 Juni 1993,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5462,240,Text,5462,17 Desember 2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
863,235 SET s,Text,863,9/8/1988,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7489,264 TIM t,Text,7489,16 Agustus 2021,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7487,221,Text,7487,16 Agustus 2021,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3499,200.9 ROU f,Text,3499,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3370,235 TIM s,Text,3370,11/17/2003,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5402,248 SUW b,Text,5402,11 Oktober 2010,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
4872,200.7 TIM n,Text,4872,11/6/2009,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7750,232,Text,7750,21 Maret 2023,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
6620,220 ANN e,Text,6620,13 Februari 2017,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
2564,200.9 SNY s,Text,2564,9/25/2004,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3875,200.9 GIB j,Text,3875,28 Juni 2006,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7674,248 PRA d,Text,7674,3 Oktober 2022,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7675,265 PRA b,Text,7675,3 Oktober 2022,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7523,235 KRE a,Text,7523,11/17/2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7290,228,Text,7290,20 Oktober 2020,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7749,259 NOU k,Text,7749,21 Maret 2023,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7751,248 PRA k,Text,7751,21 Maret 2023,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
F,252 TIM c,Text,F,21 Maret 2023,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7678,248 ALE r,Text,7678,31 Oktober 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7757,252 TIM s,Text,7757,22 Juli 2023,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,220 TIM b,Text,-,-,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,220 TIM a,Text,-,-,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,220 tim A,Text,-,-,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,220,Text,-,,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7821,200.9,Text,7821,13 Desember 2023,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
4595,232,Text,4595,4/13/2009,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5738,248,Text,5738,31 Oktober 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7295,236,Text,7295,20 Oktober 2020,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7972,251,Text,7972,20 Jannuari 2025,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3706,200.9,Text,3706,9/26/2005,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
8017,248,Text,8017,4/30/2025,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3237,220,Text,3237,9/12/2002,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5735,248,Text,5735,31 Oktober 2011,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
7868,236,Text,7868,4/5/2024,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
5970,264,Text,5970,4/26/2013,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3709,264,Text,3709,8 oktober 2005,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
3712,264,Text,3712,8 oktober 2005,,,200-299,,Available,,,,,IDR,,2/20/2026,2/20/2026
4476,384.5,Text,4476,15 Januari 2009,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5165,303.6,Text,5165,29 Mei 2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5000,327,Text,5000,4/15/2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4989,358,Text,4989,24 Februari 2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4417,388.3,Text,4417,11/17/2008,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5004,358,Text,5004,24 Februari 2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5001,358,Text,5001,24 Februari 2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4999,358,Text,4999,24 Februari 2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5002,358,Text,5002,24 Februari 2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
343,362.2,Text,343,22 Juni 2007,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
3311,390,Text,3311,10 Januari 2003,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
3062,390,Text,3062,11/19/2001,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
2771,332,Text,2771,4/25/2000,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4995,355,Text,4995,24 Februari 2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4517,389,Text,4517,18 Februari 2009,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4809,385,Text,4809,26 Agustus 2009,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
411,398,Text,411,30 Agustus 1985,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5076,371.5,Text,5076,4/12/2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
3621,370.15,Text,3621,27 oktober 2004,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4881,371.3,Text,4881,11/11/2009,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
3674,371.1,Text,3674,23 juli 2011,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
6679,338,Text,6679,17 Juli 2018,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5386,373,Text,5386,9/30/2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5741,371.3,Text,5741,31 Oktober 2011,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4407,371.2,Text,4407,17 Juli 2018,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5273,371.1,Text,5273,9/16/2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5364,330,Text,5364,29 juli 2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4869,370.1,Text,4869,12 Agustus 2008,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
37,398,Text,37,25 Februari 1993,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
2964,320,Text,2964,17 Oktober 2001,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
122,333.9,Text,122,4/28/1994,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4792,304.5,Text,4792,12 Juli 2008,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
576,369.4,Text,576,-,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
2873,370.1,Text,2873,16 Maret 2021,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
587,370,Text,587,-,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
7018,370,Text,7018,25 Februari 2019,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5828,348,Text,5828,9 Mei 2012,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5663,371.3,Text,5663,23 juli 2011,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
3673,370.1,Text,3673,11 Mei 2005,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5383,360.7,Text,5383,9/30/2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
6778,332.4,Text,6778,17 Juli 2017,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
566,302.2,Text,566,12 Januari 1988,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
567,302.2,Text,567,12 Januari 1988,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
568,302.2,Text,568,12 Januari 1988,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
569,302.2,Text,569,12 Januari 1988,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
825,398,Text,825,23 Oktober 1990,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
2805,398,Text,2805,9/2/2002,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
114,398,Text,114,7 Maret 1984,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5425,305,Text,5425,28 Oktober 2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4588,305,Text,4588,,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
6476,300,Text,6476,11/25/2015,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4631,391,Text,4631,17 Juni 2008,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4938,370.1,Text,4938,9/6/2008,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
3064,370.1,Text,3064,17 Oktober 2001,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,370,Text,-,-,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
3280,370.1,Text,3280,9/19/2002,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4135,384.5,Text,4135,11 Mei 2007,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
761,398,Text,761,23 Oktober 1990,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
762,398,Text,762,23 Oktober 1990,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
763,398,Text,763,23 Oktober 1990,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
765,398,Text,765,23 Oktober 1990,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
133,333.9,Text,133,9 Agustus 1984,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5828,363.4,Text,5828,9 Mei 2012,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4539,370.1,Text,4539,2 Maret 2009,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
3860,370.1,Text,3860,31 Mei 2006,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4510,370.1,Text,4510,18 Februari 2009,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5520,370.1,Text,5520,3 Maret 2011,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4984,370.1,Text,4984,24 Februari 2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4891,370.1,Text,4891,12 Agustus 2008,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5228,370.1,Text,5228,9/1/2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
3717,370.1,Text,3717,7 Oktober 2005,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4986,370.1,Text,4986,24 Februari 2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5524,370.1,Text,5524,3 Maret 2011,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5809,370.1,Text,5809,4/17/2012,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4447,370.1,Text,4447,6 Juni 2009,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
9521,370.1,Text,9521,3 Maret 2011,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4700,370.1,Text,4700,24 Juni 2009,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
6027,370.1,Text,6027,24 Mei 2013,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
2918,370.1,Text,2918,19 Juli2001,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4370,370.1,Text,4370,11/10/2011,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5197,370.1,Text,5197,24 Juni 2009,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
3716,370.1,Text,3716,7 Oktober 2005,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5519,370.1,Text,5519,3 Maret 2011,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4369,370.1,Text,4369,11/10/2008,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4444,370.1,Text,4444,26 Januari 2008,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5807,370.1,Text,5807,4/17/2012,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4564,370.1,Text,4564,30 Maret 2009,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5522,370.1,Text,5522,3 Maret 2011,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5525,370.1,Text,5525,3 Maret 2011,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4550,370.1,Text,4550,2 Maret 2009,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
6028,370.1,Text,6028,24 Mei 2013,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
6638,370.1,Text,6638,4/7/2017,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5523,370.1,Text,5523,3 Maret 2011,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4699,370.1,Text,4699,24 Juni 2009,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4678,370.1,Text,4678,2 Juli 2008,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
3790,370.1,Text,3790,4/11/2006,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5808,,Text,5808,11/17/2012,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5900,370.1,Text,5900,17 Oktober 2012,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
2943,370.1,Text,2943,27 Agustus 2001,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5659,370.15,Text,5659,23 juli 2011,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5344,370.1,Text,5344,9/29/2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4639,338.5,Text,4639,20 Juni 2008,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5674,371.1,Text,5674,23 juli 2011,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
3660,370.1,Text,3660,11 Mei 2005,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
-,371.9,Text,-,-,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5664,370.1,Text,5664,23 juli 2011,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4461,370.1,Text,4461,28 Januari 2008,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
759,370.7,Text,759,23 Oktober 1990,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4352,370,Text,4352,27 oktober 2008,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
2747,370,Text,2747,25 Februari 2000,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5356,371.3,Text,5356,9/29/2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
7050,371.1,Text,7050,10 Juni 2019,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
7745,371,Text,7745,20 Maret 2023,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
7124,320,Text,7124,18 Oktober 2019,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5901,370,Text,5901,17 Oktober 2012,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5673,371.1,Text,5673,23 juli 2011,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5628,395,Text,5628,5 Agustus 2016,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
3931,370.19,Text,3931,13 Juli 2006,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4384,370.15,Text,4384,11/10/2008,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
5056,302.2,Text,5056,4/6/2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4707,371.9,Text,4707,24 Juni 2009,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
3896,364.1,Text,3896,6 Juli 2006,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
,,Text,,2 Januari 2002,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4416,320.1,Text,4416,17 Januari 2008,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
3041,371.1,Text,3041,4/6/2010,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4469,370.1,Text,4469,31 Januari 2008,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
6376,371.7 TIM m,Text,6376,11/10/2014,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
2762,398,Text,2762,4/24/2000,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
4750,374,Text,4750,24 Juni 2009,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
2854,320.1,Text,2854,17 Januari 2001,,,300-399,,Available,,,,,IDR,,2/20/2026,2/20/2026
